,ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
66,300166.SZ,20230110,8.44,8.53,8.37,8.44,8.48,-0.040000000000000924,-0.4717,145423.01,122875.031,300166.SZ,157.6845,159.366,156.3767,157.6845,158.4318,-0.7472999999999956,-0.4717,145423.01,122875.031
67,300166.SZ,20230109,8.51,8.61,8.38,8.48,8.51,-0.02999999999999936,-0.3525,177738.35,151044.241,300166.SZ,158.9923,160.8606,156.5635,158.4318,158.9923,-0.5604999999999905,-0.3525,177738.35,151044.241
68,300166.SZ,20230106,8.58,8.64,8.5,8.51,8.63,-0.120000000000001,-1.3905,164994.78,141199.935,300166.SZ,160.3001,161.4211,158.8055,158.9923,161.2343,-2.2419999999999902,-1.3905,164994.78,141199.935
69,300166.SZ,20230105,8.7,8.71,8.59,8.63,8.7,-0.06999999999999851,-0.8046,171923.51,148635.707,300166.SZ,162.5421,162.7289,160.487,161.2343,162.5421,-1.3078000000000145,-0.8046,171923.51,148635.707
70,300166.SZ,20230104,8.68,8.8,8.6,8.7,8.65,0.049999999999998934,0.578,308350.46,267427.434,300166.SZ,162.1684,164.4104,160.6738,162.5421,161.608,0.9341000000000008,0.578,308350.46,267427.434
71,300166.SZ,20230103,7.98,8.71,7.96,8.65,7.99,0.6600000000000001,8.2603,449856.19,378857.443,300166.SZ,149.0903,162.7289,148.7167,161.608,149.2772,12.33080000000001,8.2603,449856.19,378857.443
72,300166.SZ,20221230,7.86,8.06,7.84,7.99,7.85,0.14000000000000057,1.7834,121413.36,96979.675,300166.SZ,146.8484,150.585,146.4747,149.2772,146.6616,2.6156000000000006,1.7834,121413.36,96979.675
73,300166.SZ,20221229,7.81,8.0,7.79,7.85,7.82,0.02999999999999936,0.3836,127049.7,100325.027,300166.SZ,145.9142,149.464,145.5406,146.6616,146.1011,0.5604999999999905,0.3836,127049.7,100325.027
74,300166.SZ,20221228,7.96,8.01,7.76,7.82,8.0,-0.17999999999999972,-2.25,138176.1,108500.34,300166.SZ,148.7167,149.6508,144.9801,146.1011,149.464,-3.3628999999999962,-2.25,138176.1,108500.34
75,300166.SZ,20221227,8.02,8.06,7.92,8.0,8.04,-0.03999999999999915,-0.4975,93168.83,74271.923,300166.SZ,149.8377,150.585,147.9694,149.464,150.2113,-0.7472999999999956,-0.4975,93168.83,74271.923
76,300166.SZ,20221226,7.94,8.04,7.92,8.04,7.94,0.09999999999999876,1.2594,85750.88,68518.696,300166.SZ,148.343,150.2113,147.9694,150.2113,148.343,1.868300000000005,1.2594,85750.88,68518.696
77,300166.SZ,20221223,7.81,8.04,7.78,7.94,7.81,0.13000000000000078,1.6645,129701.79,102860.783,300166.SZ,145.9142,150.2113,145.3537,148.343,145.9142,2.4287999999999954,1.6645,129701.79,102860.783
78,300166.SZ,20221222,7.93,8.01,7.78,7.81,7.88,-0.07000000000000028,-0.8883,118428.02,93471.016,300166.SZ,148.1562,149.6508,145.3537,145.9142,147.222,-1.3078000000000145,-0.8883,118428.02,93471.016
